大項目,中項目,問題番号,問題名,リンク,出典
15.サービスマネジメント,サービスマネジメント,4,ベンチマーキングはどれか,https://www.fe-siken.com/bunya.php?m=15&s=1&no=4,H31春期 問55
15.サービスマネジメント,サービスマネジメント,5,SLAを満たす条件,https://www.fe-siken.com/bunya.php?m=15&s=1&no=5,H30秋期 問57
15.サービスマネジメント,サービスマネジメント,6,サービスの可用性はどれか,https://www.fe-siken.com/bunya.php?m=15&s=1&no=6,H29春期 問55
15.サービスマネジメント,サービスマネジメント,7,Planに含まれる活動はどれか,https://www.fe-siken.com/bunya.php?m=15&s=1&no=7,H28秋期 問56
15.サービスマネジメント,サービスマネジメント,8,ミッションクリティカルシステム,https://www.fe-siken.com/bunya.php?m=15&s=1&no=8,H28春期 問55
15.サービスマネジメント,サービスマネジメント,9,"""既知の誤り""の説明はどれか",https://www.fe-siken.com/bunya.php?m=15&s=1&no=9,H26春期 問56
15.サービスマネジメント,サービスマネジメント,10,SLAを満たす条件,https://www.fe-siken.com/bunya.php?m=15&s=1&no=10,H26春期 問57
15.サービスマネジメント,サービスマネジメント,11,SLAの策定方針,https://www.fe-siken.com/bunya.php?m=15&s=1&no=11,H25秋期 問56
15.サービスマネジメント,サービスマネジメント,12,SLAを満たす条件,https://www.fe-siken.com/bunya.php?m=15&s=1&no=12,H23秋期 問57
15.サービスマネジメント,サービスマネジメント,13,SLA,https://www.fe-siken.com/bunya.php?m=15&s=1&no=13,H22春期 問56
15.サービスマネジメント,サービスの設計・移行,1,新規サービスの設計及び移行,https://www.fe-siken.com/bunya.php?m=15&s=2&no=1,R6免除 問44
15.サービスマネジメント,サービスの設計・移行,2,システムのTCO,https://www.fe-siken.com/bunya.php?m=15&s=2&no=2,R4免除 問56
15.サービスマネジメント,サービスの設計・移行,3,システムの移行計画,https://www.fe-siken.com/bunya.php?m=15&s=2&no=3,R1秋期 問56
15.サービスマネジメント,サービスの設計・移行,4,移行テストを実施する目的,https://www.fe-siken.com/bunya.php?m=15&s=2&no=4,H31春期 問56
15.サービスマネジメント,サービスの設計・移行,5,開発から運用への移行,https://www.fe-siken.com/bunya.php?m=15&s=2&no=5,H29春期 問56
15.サービスマネジメント,サービスの設計・移行,6,利用者が優先して確認すべき事項,https://www.fe-siken.com/bunya.php?m=15&s=2&no=6,H27春期 問55
15.サービスマネジメント,サービスの設計・移行,7,TCOの意味として適切なもの,https://www.fe-siken.com/bunya.php?m=15&s=2&no=7,H27春期 問58
15.サービスマネジメント,サービスの設計・移行,8,一斉移行方式,https://www.fe-siken.com/bunya.php?m=15&s=2&no=8,H26春期 問55
15.サービスマネジメント,サービスの設計・移行,9,一斉移行方式の特徴,https://www.fe-siken.com/bunya.php?m=15&s=2&no=9,H24秋期 問55
15.サービスマネジメント,サービスの設計・移行,10,アクセス管理の方法,https://www.fe-siken.com/bunya.php?m=15&s=2&no=10,H24春期 問56
15.サービスマネジメント,サービスの設計・移行,11,チェックディジットを利用する目的,https://www.fe-siken.com/bunya.php?m=15&s=2&no=11,H24春期 問57
15.サービスマネジメント,サービスの設計・移行,12,ニューメリックチェック,https://www.fe-siken.com/bunya.php?m=15&s=2&no=12,H22秋期 問57
15.サービスマネジメント,サービスの設計・移行,13,発行ID数の管理,https://www.fe-siken.com/bunya.php?m=15&s=2&no=13,H22春期 問55
15.サービスマネジメント,サービスの設計・移行,14,一斉移行方式の特徴,https://www.fe-siken.com/bunya.php?m=15&s=2&no=14,H21春期 問55
15.サービスマネジメント,サービスの設計・移行,15,OS のバージョンアップ,https://www.fe-siken.com/bunya.php?m=15&s=2&no=15,H21春期 問57
15.サービスマネジメント,サービスの設計・移行,16,アプリケーション保守作業,https://www.fe-siken.com/bunya.php?m=15&s=2&no=16,H20秋期 問47
15.サービスマネジメント,サービスの設計・移行,17,発行ID数の管理,https://www.fe-siken.com/bunya.php?m=15&s=2&no=17,H20秋期 問49
15.サービスマネジメント,サービスの設計・移行,18,開発から運用への移行,https://www.fe-siken.com/bunya.php?m=15&s=2&no=18,H20春期 問49
15.サービスマネジメント,サービスの設計・移行,19,移行テストを実施する目的,https://www.fe-siken.com/bunya.php?m=15&s=2&no=19,H19秋期 問51
15.サービスマネジメント,サービスの設計・移行,20,運用テストの説明,https://www.fe-siken.com/bunya.php?m=15&s=2&no=20,H19春期 問48
15.サービスマネジメント,サービスの設計・移行,21,開発から運用への移行,https://www.fe-siken.com/bunya.php?m=15&s=2&no=21,H17春期 問49
15.サービスマネジメント,サービスの設計・移行,22,一斉移行方式の特徴,https://www.fe-siken.com/bunya.php?m=15&s=2&no=22,H16秋期 問59
15.サービスマネジメント,サービスマネジメントプロセス,1,可用性は何%か,https://www.fe-siken.com/bunya.php?m=15&s=3&no=1,R4免除 問55
15.サービスマネジメント,サービスマネジメントプロセス,2,エスカレーション,https://www.fe-siken.com/bunya.php?m=15&s=3&no=2,R3免除 問55
15.サービスマネジメント,サービスマネジメントプロセス,3,問題管理プロセスで実施すること,https://www.fe-siken.com/bunya.php?m=15&s=3&no=3,R2免除 問55
15.サービスマネジメント,サービスマネジメントプロセス,4,インシデントに該当するもの,https://www.fe-siken.com/bunya.php?m=15&s=3&no=4,R2免除 問57
15.サービスマネジメント,サービスマネジメントプロセス,5,目標復旧時間,https://www.fe-siken.com/bunya.php?m=15&s=3&no=5,R1秋期 問57
15.サービスマネジメント,サービスマネジメントプロセス,6,キャパシティ管理の傾向分析はどれか,https://www.fe-siken.com/bunya.php?m=15&s=3&no=6,H30秋期 問55
15.サービスマネジメント,サービスマネジメントプロセス,7,事前予防的な活動はどれか,https://www.fe-siken.com/bunya.php?m=15&s=3&no=7,H30春期 問55
15.サービスマネジメント,サービスマネジメントプロセス,8,サービスレベル管理の要求事項,https://www.fe-siken.com/bunya.php?m=15&s=3&no=8,H29秋期 問55
15.サービスマネジメント,サービスマネジメントプロセス,9,インシデント管理として行うもの,https://www.fe-siken.com/bunya.php?m=15&s=3&no=9,H29春期 問57
15.サービスマネジメント,サービスマネジメントプロセス,10,保守性を表す指標値,https://www.fe-siken.com/bunya.php?m=15&s=3&no=10,H28秋期 問57
15.サービスマネジメント,サービスマネジメントプロセス,11,インシデントと問題の記録の関係,https://www.fe-siken.com/bunya.php?m=15&s=3&no=11,H28春期 問56
15.サービスマネジメント,サービスマネジメントプロセス,12,容量・能力を監視する際の注意事項,https://www.fe-siken.com/bunya.php?m=15&s=3&no=12,H28春期 問57
15.サービスマネジメント,サービスマネジメントプロセス,13,保守性を表す指標値,https://www.fe-siken.com/bunya.php?m=15&s=3&no=13,H27春期 問56
15.サービスマネジメント,サービスマネジメントプロセス,14,インシデントに最初に実施する活動,https://www.fe-siken.com/bunya.php?m=15&s=3&no=14,H27春期 問57
15.サービスマネジメント,サービスマネジメントプロセス,15,サービスの廃止時の資産管理,https://www.fe-siken.com/bunya.php?m=15&s=3&no=15,H26秋期 問56
15.サービスマネジメント,サービスマネジメントプロセス,16,問題管理プロセスの目標,https://www.fe-siken.com/bunya.php?m=15&s=3&no=16,H24秋期 問56
15.サービスマネジメント,サービスマネジメントプロセス,17,ITサービスマネジメントプロセス,https://www.fe-siken.com/bunya.php?m=15&s=3&no=17,H24春期 問55
15.サービスマネジメント,サービスマネジメントプロセス,18,インシデント管理として行うもの,https://www.fe-siken.com/bunya.php?m=15&s=3&no=18,H23特別 問56
15.サービスマネジメント,サービスマネジメントプロセス,19,インシデント管理の対象,https://www.fe-siken.com/bunya.php?m=15&s=3&no=19,H22春期 問54
15.サービスマネジメント,サービスマネジメントプロセス,20,ITIL,https://www.fe-siken.com/bunya.php?m=15&s=3&no=20,H21秋期 問56
15.サービスマネジメント,サービスの運用,1,初期プログラムロードとも呼ばれるもの,https://www.fe-siken.com/bunya.php?m=15&s=4&no=1,R6免除 問43
15.サービスマネジメント,サービスの運用,2,縮退運用の説明はどれか,https://www.fe-siken.com/bunya.php?m=15&s=4&no=2,R5免除 問43
15.サービスマネジメント,サービスの運用,3,システム運用におけるデータの取扱い,https://www.fe-siken.com/bunya.php?m=15&s=4&no=3,R4免除 問57
15.サービスマネジメント,サービスの運用,4,エラープルーフ化の例はどれか,https://www.fe-siken.com/bunya.php?m=15&s=4&no=4,R3免除 問57
15.サービスマネジメント,サービスの運用,5,ディスク障害からの回復方法,https://www.fe-siken.com/bunya.php?m=15&s=4&no=5,H31春期 問57
15.サービスマネジメント,サービスの運用,6,初期プログラムロードとも呼ばれるもの,https://www.fe-siken.com/bunya.php?m=15&s=4&no=6,H30秋期 問56
15.サービスマネジメント,サービスの運用,7,ローカルサービスデスク,https://www.fe-siken.com/bunya.php?m=15&s=4&no=7,H30春期 問56
15.サービスマネジメント,サービスの運用,8,バックアップに関する記述,https://www.fe-siken.com/bunya.php?m=15&s=4&no=8,H30春期 問57
15.サービスマネジメント,サービスの運用,9,バックアップ方法,https://www.fe-siken.com/bunya.php?m=15&s=4&no=9,H29秋期 問56
15.サービスマネジメント,サービスの運用,10,バーチャルサービスデスク,https://www.fe-siken.com/bunya.php?m=15&s=4&no=10,H28秋期 問55
15.サービスマネジメント,サービスの運用,11,ローカルサービスデスク,https://www.fe-siken.com/bunya.php?m=15&s=4&no=11,H27秋期 問55
15.サービスマネジメント,サービスの運用,12,フェールセーフはどれか,https://www.fe-siken.com/bunya.php?m=15&s=4&no=12,H27秋期 問56
15.サービスマネジメント,サービスの運用,13,システムの運用に関する記述,https://www.fe-siken.com/bunya.php?m=15&s=4&no=13,H26秋期 問57
15.サービスマネジメント,サービスの運用,14,障害の発生を認知できるのはどれか,https://www.fe-siken.com/bunya.php?m=15&s=4&no=14,H26秋期 問58
15.サービスマネジメント,サービスの運用,15,バックアップ方法,https://www.fe-siken.com/bunya.php?m=15&s=4&no=15,H25秋期 問57
15.サービスマネジメント,サービスの運用,16,逓減課金方式,https://www.fe-siken.com/bunya.php?m=15&s=4&no=16,H25秋期 問58
15.サービスマネジメント,サービスの運用,17,ローカルサービスデスク,https://www.fe-siken.com/bunya.php?m=15&s=4&no=17,H25春期 問55
15.サービスマネジメント,サービスの運用,18,バックアップ・復旧時間,https://www.fe-siken.com/bunya.php?m=15&s=4&no=18,H24秋期 問54
15.サービスマネジメント,サービスの運用,19,アプリケーション保守作業,https://www.fe-siken.com/bunya.php?m=15&s=4&no=19,H23秋期 問55
15.サービスマネジメント,サービスの運用,20,ローカルサービスデスク,https://www.fe-siken.com/bunya.php?m=15&s=4&no=20,H23秋期 問56
15.サービスマネジメント,サービスの運用,21,データのバックアップ,https://www.fe-siken.com/bunya.php?m=15&s=4&no=21,H23特別 問55
15.サービスマネジメント,サービスの運用,22,逓減課金方式,https://www.fe-siken.com/bunya.php?m=15&s=4&no=22,H23特別 問57
15.サービスマネジメント,サービスの運用,23,システム管理基準,https://www.fe-siken.com/bunya.php?m=15&s=4&no=23,H23特別 問58
15.サービスマネジメント,サービスの運用,24,EUCの説明,https://www.fe-siken.com/bunya.php?m=15&s=4&no=24,H22秋期 問55
15.サービスマネジメント,サービスの運用,25,ロールバック処理の説明はどれか,https://www.fe-siken.com/bunya.php?m=15&s=4&no=25,H22秋期 問56
15.サービスマネジメント,サービスの運用,26,Wake on  LAN,https://www.fe-siken.com/bunya.php?m=15&s=4&no=26,H22春期 問53
15.サービスマネジメント,サービスの運用,27,インベントリ収集,https://www.fe-siken.com/bunya.php?m=15&s=4&no=27,H21秋期 問55
15.サービスマネジメント,サービスの運用,28,稼働率の測定時期,https://www.fe-siken.com/bunya.php?m=15&s=4&no=28,H21春期 問56
15.サービスマネジメント,サービスの運用,29,ネットワーク構成の変更,https://www.fe-siken.com/bunya.php?m=15&s=4&no=29,H20秋期 問48
15.サービスマネジメント,サービスの運用,30,データベース管理者の職務,https://www.fe-siken.com/bunya.php?m=15&s=4&no=30,H20秋期 問62
15.サービスマネジメント,サービスの運用,31,逓減課金方式,https://www.fe-siken.com/bunya.php?m=15&s=4&no=31,H20春期 問50
15.サービスマネジメント,サービスの運用,32,アクセス管理の方法,https://www.fe-siken.com/bunya.php?m=15&s=4&no=32,H20春期 問51
15.サービスマネジメント,サービスの運用,33,マスタファイルの整備方針,https://www.fe-siken.com/bunya.php?m=15&s=4&no=33,H19秋期 問52
15.サービスマネジメント,サービスの運用,34,逓減課金方式,https://www.fe-siken.com/bunya.php?m=15&s=4&no=34,H18春期 問49
15.サービスマネジメント,サービスの運用,35,管理情報の取扱い,https://www.fe-siken.com/bunya.php?m=15&s=4&no=35,H18春期 問50
15.サービスマネジメント,サービスの運用,36,バックアップに必要な磁気テープ数,https://www.fe-siken.com/bunya.php?m=15&s=4&no=36,H17秋期 問50
15.サービスマネジメント,サービスの運用,37,分散システムの運用,https://www.fe-siken.com/bunya.php?m=15&s=4&no=37,H17春期 問50
15.サービスマネジメント,サービスの運用,38,データベース管理者の職務,https://www.fe-siken.com/bunya.php?m=15&s=4&no=38,H17春期 問63
15.サービスマネジメント,サービスの運用,39,インベントリ収集,https://www.fe-siken.com/bunya.php?m=15&s=4&no=39,H16秋期 問60
15.サービスマネジメント,サービスの運用,40,バックアップ方法,https://www.fe-siken.com/bunya.php?m=15&s=4&no=40,H16春期 問57
15.サービスマネジメント,サービスの運用,41,インテグリティの保証,https://www.fe-siken.com/bunya.php?m=15&s=4&no=41,H16春期 問60
15.サービスマネジメント,ファシリティマネジメント,1,UPSの説明,https://www.fe-siken.com/bunya.php?m=15&s=5&no=1,R5免除 問44
15.サービスマネジメント,ファシリティマネジメント,2,過電圧の被害から防ぐための手段,https://www.fe-siken.com/bunya.php?m=15&s=5&no=2,H29秋期 問57
15.サービスマネジメント,ファシリティマネジメント,3,過電圧の被害から防ぐための手段,https://www.fe-siken.com/bunya.php?m=15&s=5&no=3,H28春期 問58
15.サービスマネジメント,ファシリティマネジメント,4,過電圧の被害から防ぐための手段,https://www.fe-siken.com/bunya.php?m=15&s=5&no=4,H25春期 問56
15.サービスマネジメント,ファシリティマネジメント,5,過電圧の被害から防ぐための手段,https://www.fe-siken.com/bunya.php?m=15&s=5&no=5,H21秋期 問57
15.サービスマネジメント,ファシリティマネジメント,6,UPSの説明,https://www.fe-siken.com/bunya.php?m=15&s=5&no=6,H19春期 問49
16.システム監査,システム監査,1,テレワークの情報セキュリティ監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=1,R5免除 問45
16.システム監査,システム監査,2,電子証明書が利用できる組合せはどれか,https://www.fe-siken.com/bunya.php?m=16&s=1&no=2,R4免除 問58
16.システム監査,システム監査,3,フォローアップとして適切なものはどれか,https://www.fe-siken.com/bunya.php?m=16&s=1&no=3,R4免除 問59
16.システム監査,システム監査,4,受入テストのシステム監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=4,R4免除 問60
16.システム監査,システム監査,5,ウォークスルー法の説明はどれか,https://www.fe-siken.com/bunya.php?m=16&s=1&no=5,R3免除 問58
16.システム監査,システム監査,6,監査手続の実施に際して利用する技法,https://www.fe-siken.com/bunya.php?m=16&s=1&no=6,R3免除 問59
16.システム監査,システム監査,7,情報セキュリティ監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=7,R2免除 問58
16.システム監査,システム監査,8,監査報告書に記載する指摘事項,https://www.fe-siken.com/bunya.php?m=16&s=1&no=8,R2免除 問59
16.システム監査,システム監査,9,伝票入力作業の監査手続,https://www.fe-siken.com/bunya.php?m=16&s=1&no=9,R2免除 問60
16.システム監査,システム監査,10,システムテストの監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=10,R1秋期 問58
16.システム監査,システム監査,11,システム監査人の独立性,https://www.fe-siken.com/bunya.php?m=16&s=1&no=11,R1秋期 問59
16.システム監査,システム監査,12,アクセス制御の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=12,R1秋期 問60
16.システム監査,システム監査,13,インタビュー実施時にすべきこと,https://www.fe-siken.com/bunya.php?m=16&s=1&no=13,H31春期 問58
16.システム監査,システム監査,14,システム監査人の独立性,https://www.fe-siken.com/bunya.php?m=16&s=1&no=14,H31春期 問59
16.システム監査,システム監査,15,監査報告書に記載すべきものはどれか,https://www.fe-siken.com/bunya.php?m=16&s=1&no=15,H31春期 問60
16.システム監査,システム監査,16,監査報告書に記載すべきものはどれか①,https://www.fe-siken.com/bunya.php?m=16&s=1&no=16,H30秋期 問58
16.システム監査,システム監査,17,監査報告書に記載すべきものはどれか②,https://www.fe-siken.com/bunya.php?m=16&s=1&no=17,H30秋期 問59
16.システム監査,システム監査,18,システム監査人の行為,https://www.fe-siken.com/bunya.php?m=16&s=1&no=18,H30春期 問58
16.システム監査,システム監査,19,システム監査人の独立性,https://www.fe-siken.com/bunya.php?m=16&s=1&no=19,H30春期 問59
16.システム監査,システム監査,20,可用性を確認するチェック項目,https://www.fe-siken.com/bunya.php?m=16&s=1&no=20,H30春期 問60
16.システム監査,システム監査,21,監査報告書に記載すべき指摘事項,https://www.fe-siken.com/bunya.php?m=16&s=1&no=21,H29秋期 問58
16.システム監査,システム監査,22,ヒアリングに関する記述,https://www.fe-siken.com/bunya.php?m=16&s=1&no=22,H29秋期 問59
16.システム監査,システム監査,23,監査調書の説明はどれか,https://www.fe-siken.com/bunya.php?m=16&s=1&no=23,H29秋期 問60
16.システム監査,システム監査,24,被監査部門と意見交換を行う目的,https://www.fe-siken.com/bunya.php?m=16&s=1&no=24,H29春期 問58
16.システム監査,システム監査,25,監査する際のチェックポイント,https://www.fe-siken.com/bunya.php?m=16&s=1&no=25,H29春期 問59
16.システム監査,システム監査,26,システム監査の実施体制,https://www.fe-siken.com/bunya.php?m=16&s=1&no=26,H29春期 問60
16.システム監査,システム監査,27,適切な安全性の検証項目,https://www.fe-siken.com/bunya.php?m=16&s=1&no=27,H28秋期 問58
16.システム監査,システム監査,28,可用性を確認するチェック項目,https://www.fe-siken.com/bunya.php?m=16&s=1&no=28,H28秋期 問59
16.システム監査,システム監査,29,事業継続計画(BCP)についての監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=29,H28秋期 問60
16.システム監査,システム監査,30,アクセス制御の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=30,H28春期 問59
16.システム監査,システム監査,31,システム監査を実施する目的,https://www.fe-siken.com/bunya.php?m=16&s=1&no=31,H28春期 問60
16.システム監査,システム監査,32,ソフトウェアのパッチの適用の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=32,H28春期 問61
16.システム監査,システム監査,33,システム監査の実施体制,https://www.fe-siken.com/bunya.php?m=16&s=1&no=33,H27秋期 問58
16.システム監査,システム監査,34,ソースコードの機密性の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=34,H27秋期 問59
16.システム監査,システム監査,35,正確性に関わるコントロールの監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=35,H27秋期 問60
16.システム監査,システム監査,36,システム監査の対象となるもの,https://www.fe-siken.com/bunya.php?m=16&s=1&no=36,H27春期 問59
16.システム監査,システム監査,37,システム監査人の独立性,https://www.fe-siken.com/bunya.php?m=16&s=1&no=37,H27春期 問60
16.システム監査,システム監査,38,監査人の業務範囲を逸脱するもの,https://www.fe-siken.com/bunya.php?m=16&s=1&no=38,H27春期 問61
16.システム監査,システム監査,39,システム監査人の役割,https://www.fe-siken.com/bunya.php?m=16&s=1&no=39,H26秋期 問59
16.システム監査,システム監査,40,ソフトウェア資産管理の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=40,H26秋期 問60
16.システム監査,システム監査,41,システム監査の実施体制,https://www.fe-siken.com/bunya.php?m=16&s=1&no=41,H26春期 問58
16.システム監査,システム監査,42,システム設計の監査項目,https://www.fe-siken.com/bunya.php?m=16&s=1&no=42,H26春期 問59
16.システム監査,システム監査,43,適切な安全性の検証項目,https://www.fe-siken.com/bunya.php?m=16&s=1&no=43,H26春期 問60
16.システム監査,システム監査,44,アクセス制御の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=44,H25秋期 問59
16.システム監査,システム監査,45,ヒアリングに関する記述,https://www.fe-siken.com/bunya.php?m=16&s=1&no=45,H25秋期 問60
16.システム監査,システム監査,46,監査調書はどれか,https://www.fe-siken.com/bunya.php?m=16&s=1&no=46,H25春期 問57
16.システム監査,システム監査,47,システム監査を実施する目的,https://www.fe-siken.com/bunya.php?m=16&s=1&no=47,H25春期 問58
16.システム監査,システム監査,48,ソフトウェア資産管理の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=48,H25春期 問59
16.システム監査,システム監査,49,情報漏えい防止に関する監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=49,H25春期 問60
16.システム監査,システム監査,50,ソースコードの機密性の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=50,H24秋期 問57
16.システム監査,システム監査,51,リスクアセスメントに基づく監査対象,https://www.fe-siken.com/bunya.php?m=16&s=1&no=51,H24秋期 問58
16.システム監査,システム監査,52,秘密管理性のチェックポイント,https://www.fe-siken.com/bunya.php?m=16&s=1&no=52,H24秋期 問59
16.システム監査,システム監査,53,マスタファイル管理に関する監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=53,H24秋期 問60
16.システム監査,システム監査,54,システム監査人の独立性,https://www.fe-siken.com/bunya.php?m=16&s=1&no=54,H24春期 問58
16.システム監査,システム監査,55,委託先管理の監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=55,H24春期 問59
16.システム監査,システム監査,56,監査証拠となるもの,https://www.fe-siken.com/bunya.php?m=16&s=1&no=56,H24春期 問60
16.システム監査,システム監査,57,システム設計の監査項目,https://www.fe-siken.com/bunya.php?m=16&s=1&no=57,H23秋期 問58
16.システム監査,システム監査,58,プログラミングの監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=58,H23秋期 問59
16.システム監査,システム監査,59,システム監査の実施体制,https://www.fe-siken.com/bunya.php?m=16&s=1&no=59,H23特別 問59
16.システム監査,システム監査,60,ヒアリングに関する記述,https://www.fe-siken.com/bunya.php?m=16&s=1&no=60,H23特別 問60
16.システム監査,システム監査,61,ヒアリング,https://www.fe-siken.com/bunya.php?m=16&s=1&no=61,H22秋期 問58
16.システム監査,システム監査,62,システム監査人の独立性,https://www.fe-siken.com/bunya.php?m=16&s=1&no=62,H22秋期 問59
16.システム監査,システム監査,63,ユーザー受入れテストの監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=63,H22秋期 問60
16.システム監査,システム監査,64,システム監査規程,https://www.fe-siken.com/bunya.php?m=16&s=1&no=64,H22春期 問57
16.システム監査,システム監査,65,システム監査人の独立性,https://www.fe-siken.com/bunya.php?m=16&s=1&no=65,H22春期 問58
16.システム監査,システム監査,66,マスタファイル管理に関する監査,https://www.fe-siken.com/bunya.php?m=16&s=1&no=66,H22春期 問59
16.システム監査,システム監査,67,システム監査人の役割,https://www.fe-siken.com/bunya.php?m=16&s=1&no=67,H21秋期 問58
16.システム監査,システム監査,68,システム監査人の役割,https://www.fe-siken.com/bunya.php?m=16&s=1&no=68,H21春期 問58
16.システム監査,システム監査,69,システム管理基準,https://www.fe-siken.com/bunya.php?m=16&s=1&no=69,H21春期 問59
16.システム監査,内部統制,1,内部統制の評価及び監査の基準,https://www.fe-siken.com/bunya.php?m=16&s=2&no=1,R6免除 問45
16.システム監査,内部統制,2,合計を照合して確認するコントロール,https://www.fe-siken.com/bunya.php?m=16&s=2&no=2,R3免除 問60
16.システム監査,内部統制,3,内部統制に最終的な責任を負っている者,https://www.fe-siken.com/bunya.php?m=16&s=2&no=3,H30秋期 問60
16.システム監査,内部統制,4,適切な業務はどれか,https://www.fe-siken.com/bunya.php?m=16&s=2&no=4,H27秋期 問57
16.システム監査,内部統制,5,IT統制,https://www.fe-siken.com/bunya.php?m=16&s=2&no=5,H23秋期 問60
16.システム監査,内部統制,6,内部統制,https://www.fe-siken.com/bunya.php?m=16&s=2&no=6,H22春期 問60
16.システム監査,内部統制,7,セキュリティコントロール,https://www.fe-siken.com/bunya.php?m=16&s=2&no=7,H21秋期 問59
16.システム監査,内部統制,8,IT統制,https://www.fe-siken.com/bunya.php?m=16&s=2&no=8,H21春期 問60
17.システム戦略,情報システム戦略,1,IT投資マネジメント,https://www.fe-siken.com/bunya.php?m=17&s=1&no=1,R6免除 問46
17.システム戦略,情報システム戦略,2,To-Beモデル,https://www.fe-siken.com/bunya.php?m=17&s=1&no=2,R4免除 問61
17.システム戦略,情報システム戦略,3,投資額を分母にして算出する指標,https://www.fe-siken.com/bunya.php?m=17&s=1&no=3,R4免除 問62
17.システム戦略,情報システム戦略,4,ROIを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=1&no=4,R3免除 問61
17.システム戦略,情報システム戦略,5,プログラムマネジメントの考え方,https://www.fe-siken.com/bunya.php?m=17&s=1&no=5,R2免除 問61
17.システム戦略,情報システム戦略,6,投資効果が大きいシナリオはどれか,https://www.fe-siken.com/bunya.php?m=17&s=1&no=6,R2免除 問63
17.システム戦略,情報システム戦略,7,ITポートフォリオ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=7,R1秋期 問61
17.システム戦略,情報システム戦略,8,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=8,H31春期 問61
17.システム戦略,情報システム戦略,9,IT投資案件の投資効果,https://www.fe-siken.com/bunya.php?m=17&s=1&no=9,H31春期 問65
17.システム戦略,情報システム戦略,10,事前評価について説明したもの,https://www.fe-siken.com/bunya.php?m=17&s=1&no=10,H30秋期 問61
17.システム戦略,情報システム戦略,11,ITポートフォリオ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=11,H29春期 問61
17.システム戦略,情報システム戦略,12,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=12,H28秋期 問61
17.システム戦略,情報システム戦略,13,投資額を回収するための年間利益,https://www.fe-siken.com/bunya.php?m=17&s=1&no=13,H28秋期 問62
17.システム戦略,情報システム戦略,14,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=14,H28春期 問62
17.システム戦略,情報システム戦略,15,情報戦略策定段階の成果物はどれか,https://www.fe-siken.com/bunya.php?m=17&s=1&no=15,H28春期 問63
17.システム戦略,情報システム戦略,16,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=16,H27秋期 問61
17.システム戦略,情報システム戦略,17,IT投資案件の投資効果,https://www.fe-siken.com/bunya.php?m=17&s=1&no=17,H27秋期 問65
17.システム戦略,情報システム戦略,18,全体最適化に含まれる作業,https://www.fe-siken.com/bunya.php?m=17&s=1&no=18,H26秋期 問61
17.システム戦略,情報システム戦略,19,システム化構想の立案,https://www.fe-siken.com/bunya.php?m=17&s=1&no=19,H26春期 問61
17.システム戦略,情報システム戦略,20,事前評価について説明したもの,https://www.fe-siken.com/bunya.php?m=17&s=1&no=20,H25秋期 問61
17.システム戦略,情報システム戦略,21,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=21,H25秋期 問62
17.システム戦略,情報システム戦略,22,業務モデルを定義する目的,https://www.fe-siken.com/bunya.php?m=17&s=1&no=22,H25秋期 問63
17.システム戦略,情報システム戦略,23,ROIを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=1&no=23,H25春期 問61
17.システム戦略,情報システム戦略,24,システム管理基準,https://www.fe-siken.com/bunya.php?m=17&s=1&no=24,H25春期 問62
17.システム戦略,情報システム戦略,25,最適化目標設定の留意事項,https://www.fe-siken.com/bunya.php?m=17&s=1&no=25,H24秋期 問61
17.システム戦略,情報システム戦略,26,IT投資案件の投資効果,https://www.fe-siken.com/bunya.php?m=17&s=1&no=26,H24秋期 問64
17.システム戦略,情報システム戦略,27,ランニングコストに該当するもの,https://www.fe-siken.com/bunya.php?m=17&s=1&no=27,H24秋期 問65
